step,date,action,reward,net_worth,drawdown,position,position_entry_price,position_size,trade_pnl,current_price
674,2025-07-11 11:00:00,2,0.0,10038.194888311731,9.472054620568088,0,112605.0,1003.286936409449,,117725.0
675,2025-07-11 11:15:00,2,0.0,10038.194888311731,9.472054620568088,0,112605.0,1003.286936409449,,117681.8
676,2025-07-11 11:30:00,0,0.1598472204466816,10037.7933605162,9.472054620568088,1,117757.0,1003.8194888311732,-0.4015278220176697,117757.0
677,2025-07-11 11:45:00,2,0.0380192678157982,10038.173553194358,9.472054620568088,1,117757.0,1003.8194888311732,-0.0213351175189018,117801.6
678,2025-07-11 12:00:00,2,0.3466913950827802,10041.640467145186,9.472054620568088,1,117757.0,1003.8194888311732,3.4455785751342773,118208.3
679,2025-07-11 12:15:00,1,-0.8499254710121023,10037.141212435065,9.472054620568088,0,117757.0,1003.8194888311732,-1.05,117727.6
680,2025-07-11 12:30:00,2,0.0,10037.141212435065,9.472054620568088,0,117757.0,1003.8194888311732,,117745.6
681,2025-07-11 12:45:00,2,0.0,10037.141212435065,9.472054620568088,0,117757.0,1003.8194888311732,,117856.2
682,2025-07-11 13:00:00,2,0.0,10037.141212435065,9.472054620568088,0,117757.0,1003.8194888311732,,117781.2
683,2025-07-11 13:15:00,2,0.0,10037.141212435065,9.472054620568088,0,117757.0,1003.8194888311732,,117634.3
684,2025-07-11 13:30:00,2,0.0,10037.141212435065,9.472054620568088,0,117757.0,1003.8194888311732,,117425.0
685,2025-07-11 13:45:00,2,0.0,10037.141212435065,9.472054620568088,0,117757.0,1003.8194888311732,,117977.9
686,2025-07-11 14:00:00,2,0.0,10037.141212435065,9.472054620568088,0,117757.0,1003.8194888311732,,117930.3
687,2025-07-11 14:15:00,0,0.5098514351502672,10036.739726786567,9.472054620568088,1,117899.7,1003.7141212435064,-0.4014856517314911,117899.7
688,2025-07-11 14:30:00,2,0.0894746586654946,10037.634473373222,9.472054620568088,1,117899.7,1003.7141212435064,0.4932609498500824,118004.8
689,2025-07-11 14:45:00,1,-0.5720193986013328,10035.914279387209,9.472054620568088,0,117899.7,1003.7141212435064,-1.23,117849.9
690,2025-07-11 15:00:00,2,0.0,10035.914279387209,9.472054620568088,0,117899.7,1003.7141212435064,,117626.4
691,2025-07-11 15:15:00,2,0.0,10035.914279387209,9.472054620568088,0,117899.7,1003.7141212435064,,117758.4
692,2025-07-11 15:30:00,2,0.0,10035.914279387209,9.472054620568088,0,117899.7,1003.7141212435064,,117410.8
693,2025-07-11 15:45:00,2,0.0,10035.914279387209,9.472054620568088,0,117899.7,1003.7141212435064,,116908.7
694,2025-07-11 16:00:00,2,0.0,10035.914279387209,9.472054620568088,0,117899.7,1003.7141212435064,,116857.8
695,2025-07-11 16:15:00,2,0.0,10035.914279387209,9.472054620568088,0,117899.7,1003.7141212435064,,117281.4
696,2025-07-11 16:30:00,2,0.0,10035.914279387209,9.472054620568088,0,117899.7,1003.7141212435064,,117307.7
697,2025-07-11 16:45:00,0,0.1598563428824491,10035.512842816031,9.472054620568088,1,117402.7,1003.5914279387208,-0.4014365673065185,117402.7
